X,Y,OBJECTID,TLIGHTS_,TLIGHTS_ID,SITE_NO,SITE_NAME,SITE_TYPE,DIRECTORY,DIR_REF,D_ADDED,D_TOWNS,D_EDITED,D_REMOVED,LINK_MODE,STATUS,COMMENTS,MULTI,UFI,ARC_UFI
2514569.573799991048872,2402251.038796701468527,48161,,,423,SPRINGVALE/COLEMAN/GLEN/RAILWAY,INT,,,,,,,,OPERATIONAL,"BUS PRI,Bluetooth,SB PRI",,,
2514743.824199991300702,2399641.220296699553728,48162,,,454,FERNTREE GULLY/WATSONS/STRADA,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2526789.542099986691028,2408789.227896705269814,48163,,,863,CANTERBURY/COLCHESTER,INT,,,,,,,,OPERATIONAL,"Bluetooth,SRLC",,,
2508046.2453,2428088.083696719259024,48164,,,3945,PLENTY NR BETHANY,FIRE SIG,,,,,,,,OPERATIONAL,FIRE LNK,,,
2507790.359499996062368,2427727.417396714910865,48165,,,3946,PLENTY/MCDONALDS/GORGE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2480006.905800010543317,2413087.522896707989275,48166,,,2713,MT DERRIMUT/FOLEYS,INT,,,,,,,,OPERATIONAL,,,,
2487584.081000006292015,2424727.036296715959907,48167,,,2190,MELROSE/APAC,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2546144.183099982794374,2427665.442096717655659,48168,,,1176,MAROONDAH HWY/DON/ST LEONARDS,INT,,,,,,,,OPERATIONAL,PTS_SIGN,,,
2537654.278399981558323,2568979.418696889653802,48169,,,6137,OLD DOOKIE/WHEELER,INT,,,,,,,,OPERATIONAL,DIDO,,,
2475720.23510000994429,2435529.520496722310781,48170,,,3248,HORNE/GAP (NORTH SIDE GAP),FLASH PX,,,,,,,,OPERATIONAL,,,,
2512496.0178,2388669.21479669213295,48171,,,3151,SPRINGVALE/KEYLANA,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2483959.601900002919137,2409987.944296703673899,48172,,,2694,FAIRBAIRN/INDUSTRIAL/NORTHERN ACCESS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2491193.438000004738569,2411217.856596707366407,48173,,,3320,VICTORIA PARADE near SIMPSON STREET,POS,,,,,,,,OPERATIONAL,,,,
2534858.07729998556897,2562600.630696881562471,48174,,,6067,Goulburn Valley Highway / Sanctuary Dr,INT,,,,,,,,OPERATIONAL,RADOUT,,,
2518640.059299991000444,2390897.904196692630649,48175,,,991,PHE NR ROBINSON,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2508197.468099994119257,2428242.865696715191007,48176,,,3976,PLENTY/OLD PLENTY,INT,,,,,,,,OPERATIONAL,,,,
2508490.910799998324364,2428883.372196724638343,48177,,,3915,PLENTY/STAGECOACH,INT,,,,,,,,OPERATIONAL,,,,
2483886.563700004015118,2409460.280996705405414,48178,,,2689,BOUNDARY/FAIRBAIRN/LITTLE BOUNDARY,FIRE SIG,,,,,,,,OPERATIONAL,FIRE LNK,,,
2531103.253199989907444,2385002.934896690770984,48179,,,995,PHE NR PEEL,POS,,,,,,,,OPERATIONAL,,,,
2526691.757599992677569,2386080.112596687860787,48180,,,5314,WEBB NR VALLEY FAIR,FLASH PX,,,,,,,,OPERATIONAL,ASB WARN,,,
2528925.993499990552664,2415568.640796708874404,48181,,,1018,MAROONDAH HWY/LANDSCAPE,INT,,,,,,,,OPERATIONAL,UNMETER,,,
2436564.468500026967376,2527622.39829682931304,48182,,,6197,NOLAN BTW BRIDGE & MIDLAND HWY,POS,,,,,,,,OPERATIONAL,,,,
2500958.825199998449534,2404774.35919670574367,48183,,,2441,ORRONG NR AVALON,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2493012.408100003842264,2436154.069496726617217,48184,,,1154,AITKEN/GRAND,INT,,,,,,,,OPERATIONAL,,,,
2519194.388399997726083,2384539.274996691383421,48185,,,1158,COLEMANS/PRODUCE,INT,,,,,,,,OPERATIONAL,,,,
2511975.941899995319545,2400061.633596702478826,48186,,,3725,FERNTREE GULLY/GILBY,INT,,,,,,,,OPERATIONAL,,,,
2495542.400300005916506,2409199.556796706281602,48187,,,2951,BOURKE/AURORA,INT,,,,,,,,OPERATIONAL,,,,
2521010.825699992012233,2380375.180796686559916,48188,,,3172,DANDENONG-HASTINGS/THOMPSONS,RBT MTR,,,,,,,,OPERATIONAL,"Bluetooth,RBT SIGS",,,
2435497.2007000236772,2525791.507896820083261,48189,,,6283,MYERS-WILLS/ARTHUR,INT,,,,,,,,OPERATIONAL,,,,
2503011.8432,2408032.055396706797183,48190,,,4270,GLENFERRIE/RIVERSDALE,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2503842.721600002609193,2407907.852996706031263,48191,,,4271,AUBURN/RIVERSDALE,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2504198.604299998376518,2407856.072796698659658,48192,,,4272,RIVERSDALE/TOORONGA,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2503959.073799995239824,2406179.154896704480052,48193,,,4273,TOORAK/TOORONGA,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2503060.557299999986,2408361.671796701848507,48194,,,4274,GLENFERRIE NR URQUHART,POS,,,,,,,,OPERATIONAL,TRAM PRI,,,
2502938.861699997447431,2407522.091196706518531,48195,,,4275,GLENFERRIE/CALLANTINA,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2492520.135399999097,2413600.908396706916392,48196,,,4209,UNION NR BURROWES,POS,,,,,,,,OPERATIONAL,TRAM PRI,,,
2498970.7429,2413651.904796709306538,48197,,,4210,ST GEORGES NR CLAUSCEN,POS,,,,,,,,OPERATIONAL,"PUFFIN,TRAM PRI",,,
2498826.919300001114607,2413443.010896706953645,48198,,,4212,ST GEORGES/HOLDEN,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2498494.0229,2413488.794796708971262,48199,,,4213,HOLDEN NR DEAN,POS,,,,,,,,OPERATIONAL,,,,
2498577.161400001496077,2413074.943396707065403,48200,,,4214,ST GEORGES/SCOTCHMER,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2498436.3517,2412869.261496711522341,48201,,,4215,ST GEORGES NR REID,POS,,,,,,,,OPERATIONAL,"PUFFIN,TRAM PRI",,,
2497992.8728,2410583.845896703191102,48202,,,4216,BRUNSWICK/GERTRUDE,INT,,,,,,,,OPERATIONAL,"Bluetooth,EVP,TRAM PRI",,,
2511594.345499997958541,2390871.679896697402,48203,,,3142,CENTRE DANDENONG/MARCUS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2510767.761499999091,2391702.809296696446836,48204,,,3143,CENTRE DANDENONG/HOWARD,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2511591.885099995881319,2396770.255296698771417,48205,,,3144,CENTRE/BUCKLAND,INT,,,,,,,,OPERATIONAL,SRLC,,,
2493879.103900001849979,2410231.576696704141796,48206,,,4374,FOOTSCRAY/APPLETON DOCK,INT,,,,,,,,OPERATIONAL,,,,
2493478.853500002995133,2410281.995996705256402,48207,,,4375,FOOTSCRAY/MARKET GATE 4,INT,,,,,,,,OPERATIONAL,,,,
2493047.246700001414865,2410336.476696705445647,48208,,,4376,FOOTSCRAY/MARKET GATE 2,INT,,,,,,,,OPERATIONAL,,,,
2492618.123000009451061,2410364.855496706441045,48209,,,4377,FOOTSCRAY RD/DOCK LINK RD (COODE),INT,,,,,,,,OPERATIONAL,"Bluetooth,RAIL LNK",,,
2492168.181900008581579,2410428.375696705654263,48210,,,4378,FOOTSCRAY/LINFOX ACCESS,INT,,,,,,,,OPERATIONAL,,,,
2497218.953800002112985,2412083.497396709397435,48211,,,4380,CEMETERY/LYGON/PRINCES,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,TRAM PRI",,,
2496572.022400001529604,2412139.194996709004045,48212,,,4382,CEMETERY/COLLEGE,INT,,,,,,,,OPERATIONAL,PUFFIN,,,
2496339.630800005979836,2412049.641796707175672,48213,,,4383,ROYAL/GATEHOUSE/COLLEGE,INT,,,,,,,,OPERATIONAL,"Bluetooth,RLC,SRLC,TRAM PRI",,,
2496280.1025,2411431.754296705126762,48214,,,4385,ROYAL/MELBOURNE HOSPITAL ENT,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2504748.259599997662008,2393421.153596695512533,48215,,,2340,NEPEAN/SOUTHLAND SHOPPING,INT,,,,,,,,OPERATIONAL,,,,
2504347.719699999783,2393780.771096696145833,48216,,,2341,BAY/CHELTENHAM MARKET,INT,,,,,,,,OPERATIONAL,,,,
2508092.588799994904548,2400076.387896698899567,48217,,,4713,HANOVER NR PORTMAN,FLASH PX,,,,,,,,OPERATIONAL,,,,
2510060.153599996119738,2400350.290596703067422,48218,,,4714,FERNTREE GULLY NR MACRINA,POS,,,,,,,,OPERATIONAL,,,,
2505762.092299994547,2391090.843096695840359,48219,,,4641,BALCOMBE/SWANSTON,INT,,,,,,,,OPERATIONAL,"Bluetooth,RAIL LNK",,,
2507905.956299995072186,2390766.760096694342792,48220,,,4642,LWR DANDENONG NR MCSWAIN,POS,,,,,,,,OPERATIONAL,,,,
2505703.247599993832409,2390987.879596692509949,48221,,,4643,COMO PDE WEST NR MENTONE,POS,,,,,,,,OPERATIONAL,,,,
2507447.788799999282,2390836.996896696276963,48222,,,4644,LWR DANDENONG NR IVY,POS,,,,,,,,OPERATIONAL,,,,
2506822.4552,2390937.093496696092188,48223,,,4645,LWR DANDENONG/THRIFT PARK EXIT,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2508281.109999995213002,2390708.901196699589491,48224,,,4646,LWR DANDENONG/WARREN,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2509239.607699994463474,2388926.963796691037714,48225,,,4647,BOUNDARY/MALCOLM/WHITE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2508822.442299995571375,2390624.767896699719131,48226,,,4648,LWR DANDENONG/DE HAVILLAND,INT,,,,,,,,OPERATIONAL,,,,
2507672.832899998873472,2390802.495796697214246,48227,,,4649,LWR DANDENONG/SOUTHERN,INT,,,,,,,,OPERATIONAL,,,,
2505700.657199999318,2390925.279796696268022,48228,,,4650,MENTONE NR FLORENCE,FLASH PX,,,,,,,,OPERATIONAL,,,,
2499098.79770000372082,2413928.939496708102524,48229,,,4659,ST GEORGES NR CLARKE,POS,,,,,,,,OPERATIONAL,"GWTT,RBT SIGS,TRAM PRI,TRAM R",,,
2499394.923299998044968,2415796.623796708881855,48230,,,4660,ST GEORGES/NORMANBY,INT,,,,,,,,OPERATIONAL,"Bluetooth,RLC,SRLC,TRAM PRI",,,
2500038.681500004138798,2415710.854296710342169,48231,,,4661,CLARENDON/HIGH/NORMANBY,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2499983.964299998246133,2415300.099396707490087,48232,,,4662,HIGH/DAREBIN,INT,,,,,,,,OPERATIONAL,"ASB WARN,TRAM PRI",,,
2500718.33959999634,2415197.51849670894444,48233,,,4663,DAREBIN NR WALES,POS,,,,,,,,OPERATIONAL,,,,
2501080.806999995373189,2415148.202296708710492,48234,,,4664,DAREBIN/VICTORIA,INT,,,,,,,,OPERATIONAL,,,,
2499210.189700001385063,2414428.274096707813442,48235,,,4665,ST GEORGES NR SUMNER,POS,,,,,,,,OPERATIONAL,TRAM RSV,,,
2502136.908299996051937,2415007.381696708500385,48236,,,4666,DAREBIN NR SPARKS,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2502415.751100003253669,2414970.014996708370745,48237,,,4667,GRANGE/DAREBIN,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2499260.115900003351271,2414723.943296709097922,48238,,,4668,ST GEORGES/ARTHURTON,INT,,,,,,,,OPERATIONAL,"Bluetooth,SRLC,TRAM PRI",,,
2477332.408000008203089,2596651.471996942535043,48239,,,6320,NORTHERN/PAKENHAM,INT,,,,,,,,OPERATIONAL,"Bluetooth,DUST,FIRE LNK",,,
2477607.596300005447119,2595336.792296942323446,48240,,,6321,NORTHERN HWY/MURRAY HWY,INT,,,,,,,,OPERATIONAL,"Bluetooth,DIDO,PARTFCRT,SRLC",,,
2504373.983999995049089,2576168.682396903634071,48241,,,6322,ALLAN ST 100M EAST OF UNION ST,FLASH PX,,,,,,,,OPERATIONAL,,,,
2504167.178400001022965,2576168.452896906062961,48242,,,6323,ALLAN ST 130M EAST OF CHURCH ST,FLASH PX,,,,,,,,OPERATIONAL,,,,
2495699.0435,2467400.886896751821041,48243,,,6330,NORTHERN NR BOURKE,POS,,,,,,,,OPERATIONAL,PELICAN,,,
2531624.248799990396947,2568561.15619689039886,48244,,,6335,ECHUCA-MOOROOPNA NR CARR CRES,POS,,,,,,,,OPERATIONAL,PELICAN,,,
2532242.171899984590709,2567094.220096888020635,48245,,,6336,MIDLAND HWY/YOUNG/MORRELL,INT,,,,,,,,OPERATIONAL,"ASB WARN,DIDO",,,
2531914.618999992497265,2567034.757396886125207,48246,,,6338,MIDLAND/ECHUCA-MOOROOPNA,INT,,,,,,,,OPERATIONAL,DUST,,,
2249873.590700092725456,2528305.158196834847331,48247,,,6404,WESTERN HWY/FIREBRACE,INT,,,,,,,,OPERATIONAL,"Bluetooth,DIDO",,,
2344050.76140005979687,2541356.519896849989891,48248,,,6406,SUNRAYSIA NR WALKER,POS,,,,,,,,OPERATIONAL,DIDO,,,
2238220.93940007686615,2808485.143097531050444,48249,,,6442,STURT(DEAKIN)/EIGHTH,INT,,,,,,,,OPERATIONAL,,,,
2238063.812800073530525,2808314.821997527033091,48250,,,6443,STURT(DEAKIN)/NINTH,INT,,,,,,,,OPERATIONAL,,,,
2237901.391500076744705,2808148.894697528332472,48251,,,6444,STURT(DEAKIN)/TENTH,INT,,,,,,,,OPERATIONAL,,,,
2501227.6647,2416239.495596706867218,48252,,,4673,VICTORIA NR PENDER,POS,,,,,,,,OPERATIONAL,,,,
2500653.551299997139722,2413690.898396709933877,48253,,,4674,CLARKE NR OXFORD,POS,,,,,,,,OPERATIONAL,,,,
2499495.349699995946139,2416182.857096709311008,48254,,,4675,ST GEORGES/HUTTON,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2499161.412799999584,2414126.944096709601581,48255,,,4676,ST GEORGES NR WESTBOURNE,POS,,,,,,,,OPERATIONAL,"PUFFIN,TRAM RSV",,,
2500085.120499998331,2416061.898596707731485,48256,,,4677,HIGH NR MANSFIELD,POS,,,,,,,,OPERATIONAL,"PUFFIN,TRAM PRI",,,
2499947.0485,2415034.290196708403528,48257,,,4678,HIGH/DENNIS,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2499864.769199997652322,2414327.091496710665524,48258,,,4679,HIGH NR MITCHELL,POS,,,,,,,,OPERATIONAL,"PUFFIN,TRAM PRI",,,
2499815.176600001752377,2414020.770896709524095,48259,,,4680,HIGH NR WESTBOURNE,POS,,,,,,,,OPERATIONAL,"PUFFIN,TRAM PRI",,,
2496498.8946,2409669.3764967052266,48260,,,4607,QUEEN/LITTLE BOURKE,INT,,,,,,,,OPERATIONAL,,,,
2496281.0954,2409590.703696704469621,48261,,,4608,WILLIAM/LITTLE BOURKE,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2496062.33190000243485,2409511.91379670612514,48262,,,4609,KING/LITTLE BOURKE,INT,,,,,,,,OPERATIONAL,,,,
2504479.721699995920062,2397890.89509669970721,48263,,,4610,CENTRE/TUCKER,INT,,,,,,,,OPERATIONAL,,,,
2505061.995499995537102,2397795.442796700634062,48264,,,4612,CENTRE NR LILAC,POS,,,,,,,,OPERATIONAL,ASB WARN,,,
2505198.440599997527897,2397773.049596699886024,48265,,,4613,CENTRE/EAST BOUNDARY,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2506198.900899997446686,2397611.873396696522832,48266,,,4614,CENTRE NR BIGNELL,POS,,,,,,,,OPERATIONAL,,,,
2506426.682399999816,2397577.737896697595716,48267,,,4615,CENTRE/MACKIE,INT,,,,,,,,OPERATIONAL,,,,
2504526.247299997135997,2394988.845896693877876,48268,,,4616,WICKHAM/ROWANS,INT,,,,,,,,OPERATIONAL,,,,
2505194.357199993450195,2394877.797096699476242,48269,,,4617,CHESTERVILLE/WICKHAM/KEYS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2508805.076499995775521,2393907.241696694865823,48270,,,4618,KINGSTON/OLD DANDENONG,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2503399.137599994894117,2391453.760296693071723,48271,,,4619,BALCOMBE NR MOREY,POS,,,,,,,,OPERATIONAL,,,,
2504663.1795,2399234.243196700699627,48272,,,4620,TUCKER NR WALNUT,POS,,,,,,,,OPERATIONAL,,,,
2504272.188399999402,2396456.422796700149775,48273,,,4621,TUCKER NR HINKLER,POS,,,,,,,,OPERATIONAL,,,,
2505300.423299995251,2398452.258496696129441,48274,,,4622,EAST BOUNDARY NR JULIANA,POS,,,,,,,,OPERATIONAL,,,,
2505110.990799998399,2397254.435296700336039,48275,,,4623,EAST BOUNDARY NR MARGARETTA,POS,,,,,,,,OPERATIONAL,,,,
2505102.402699997648597,2394272.714896696619689,48276,,,4624,CHESTERVILLE/BERNARD,INT,,,,,,,,OPERATIONAL,,,,
2505015.479399999138,2393682.278496693819761,48277,,,4625,CHESTERVILLE/ARGUS/TENNYSON,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2504894.1626,2392861.989896696992218,48278,,,4626,CHARMAN/PARK,INT,,,,,,,,OPERATIONAL,"Bluetooth,SRLC",,,
2504837.972099995706,2392489.413196695968509,48279,,,4627,CHARMAN NR GLEBE,POS,,,,,,,,OPERATIONAL,,,,
2505263.395199995954,2394244.755696697160602,48280,,,4628,BERNARD NR WINGROVE,POS,,,,,,,,OPERATIONAL,,,,
2506014.390199994668365,2394119.270196693949401,48281,,,4629,BERNARD NR CAVANAGH,POS,,,,,,,,OPERATIONAL,,,,
2503431.897899999749,2398070.642896697856486,48282,,,4631,CENTRE NR GODFREY,POS,,,,,,,,OPERATIONAL,,,,
2507254.748099995311,2394144.925196694210172,48283,,,4632,KINGSTON NR BALL,POS,,,,,,,,OPERATIONAL,,,,
2506497.6406,2397923.757596698589623,48284,,,4633,MACKIE NR BEDDOE,POS,,,,,,,,OPERATIONAL,,,,
2503260.344899995252,2396248.544196696020663,48285,,,4634,STATION NR CENTRAL,POS,,,,,,,,OPERATIONAL,,,,
2501858.500499999151,2394405.148196699097753,48286,,,3106,BLUFF NR ABBOTT,POS,,,,,,,,OPERATIONAL,,,,
2443700.891100019216537,2372453.281496686860919,48287,,,5041,LT MALOP/GHERINGHAP,INT,,,,,,,,OPERATIONAL,,,,
2444265.314300023484975,2372642.229996685869992,48288,,,5049,BROUGHAM/YARRA,INT,,,,,,,,OPERATIONAL,,,,
2443601.728000025264919,2372870.886596684344113,48289,,,5050,MERCER/BROUGHAM,INT,,,,,,,,OPERATIONAL,,,,
2446250.053200020920485,2371441.163996688090265,48290,,,5051,GEELONG-PORTARLINGTON/RYRIE/BOUNDARY,INT,,,,,,,,OPERATIONAL,"Bluetooth,DIDO",,,
2443924.997000023722649,2372381.969696687534451,48291,,,5053,MOORABOOL/LT MALOP,INT,,,,,,,,OPERATIONAL,,,,
2443799.973400018177927,2372033.231896684505045,48292,,,5054,MOORABOOL/MYERS,INT,,,,,,,,OPERATIONAL,,,,
2443718.769600019324571,2371804.120296686887741,48293,,,5055,BELLARINE HWY (MCKILLOP) / MOORABOOL,INT,,,,,,,,OPERATIONAL,,,,
2490996.617200006730855,2404902.541296702809632,48294,,,4968,DOUGLAS NR STEVEDORE,FLASH PX,,,,,,,,OPERATIONAL,,,,
2491023.34690000442788,2404676.817496701143682,48295,,,4969,FERGUSON NR CECIL,FLASH PX,,,,,,,,OPERATIONAL,,,,
2489813.214300002437085,2407932.84259670227766,48296,,,4970,HUDSONS NR FORREST,FLASH PX,,,,,,,,OPERATIONAL,,,,
2489536.769100007601082,2429515.285496722906828,48297,,,4972,MICKLEHAM NR SOMERTON,POS,,,,,,,,OPERATIONAL,,,,
2475986.408500009216368,2435446.607596723362803,48298,,,4973,EVANS NR STATION,FLASH PX,,,,,,,,OPERATIONAL,,,,
2486692.540600006468594,2423462.921496715396643,48299,,,4974,OPERATIONS NR GATE 23,POS,,,,,,,,OPERATIONAL,,,,
2486952.673600007779896,2425305.512296717613935,48300,,,4975,AIRPORT/CENTRE,INT,,,,,,,,OPERATIONAL,"Bluetooth,PTS_SIGN,RLC",,,
2487049.742800002917647,2425569.464796720072627,48301,,,4976,MELBOURNE/CENTRE,INT,,,,,,,,OPERATIONAL,,,,
2486674.217400003690273,2425561.663496712222695,48302,,,4977,MELBOURNE AIRPORT NR INTERNATIONAL TERM.,FLASH PX,,,,,,,,OPERATIONAL,,,,
2496262.12830000417307,2411253.057896710000932,48303,,,4386,ROYAL/GRATTAN,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2496342.741700004786253,2410773.408896705135703,48304,,,4387,ELIZABETH/QUEENSBERRY,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,TRAM PRI",,,
2496433.991200002841651,2410523.283796705305576,48305,,,4388,ELIZABETH/VICTORIA,INT,,,,,,,,OPERATIONAL,"Bluetooth,EVP,SRLC,TRAM PRI",,,
2496732.7887,2410483.006296704523265,48306,,,4389,VICTORIA/SWANSTON,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,EVP,MICROC",,,
2496764.663999998942018,2410715.536196707747877,48307,,,4390,SWANSTON/QUEENSBERRY,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2496827.541500003542751,2411174.490396708250046,48308,,,4391,GRATTAN/SWANSTON,INT,,,,,,,,OPERATIONAL,"Bluetooth,PARTFCRT,RLC,TRAM P",,,
2496883.931400001980364,2411572.620296705514193,48309,,,4393,SWANSTON/ELGIN,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2497087.169699998106807,2411139.512796708382666,48310,,,4396,GRATTAN/LYGON,INT,,,,,,,,OPERATIONAL,JUCLP,,,
2497348.5571,2411104.305796705186367,48311,,,4397,RATHDOWNE/GRATTAN,INT,,,,,,,,OPERATIONAL,,,,
2496634.503399998880923,2410734.019796704873443,48312,,,4398,BOUVERIE/QUEENSBERRY,INT,,,,,,,,OPERATIONAL,"AMBU LNK,FIRE LNK",,,
2497024.631200002972037,2410678.673896708525717,48313,,,4399,LYGON/QUEENSBERRY,INT,,,,,,,,OPERATIONAL,JUCLP,,,
2497287.5902,2410641.360496706329286,48314,,,4400,RATHDOWNE/QUEENSBERRY,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2496602.455899999477,2410500.601496709510684,48315,,,4402,VICTORIA/BOUVERIE,INT,,,,,,,,OPERATIONAL,"EVP,TRAM PRI",,,
2496862.592600004281849,2410465.519996706396341,48316,,,4403,VICTORIA/CARDIGAN/FRANKLIN,INT,,,,,,,,OPERATIONAL,"EVP,PARTFCRT,WCHAIR",,,
2507023.6045,2402525.700896703638136,48317,,,4341,WAVERLEY/CHADSTONE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2505971.781199997290969,2402522.632296705618501,48318,,,4342,MALVERN/WAVERLEY/BELGRAVE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2505216.4183,2402638.788696699775755,48319,,,4343,WAVERLEY/DARLING,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2504809.303400001022965,2402701.075996702536941,48320,,,4344,WAVERLEY NR MACGREGOR,POS,,,,,,,,OPERATIONAL,TRAM PRI,,,
2504502.643899998161942,2402748.306296699680388,48321,,,4345,WAVERLEY NR TENNYSON,POS,,,,,,,,OPERATIONAL,TRAM PRI,,,
2504238.206799997016788,2402789.066696701571345,48322,,,4346,BURKE/WAVERLEY,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2505676.1511,2402988.108896704390645,48323,,,4347,MALVERN/WINTON,INT,,,,,,,,OPERATIONAL,,,,
2498686.352700004819781,2404306.379596702754498,48324,,,3017,ST KILDA NR ARGYLE,POS,,,,,,,,OPERATIONAL,,,,
2497863.36429999955,2403576.785796698182821,48325,,,3018,MARINE/CAVELL,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2498044.770000006537884,2402155.378996703773737,48326,,,3019,MARINE/BARKLY/GLEN HUNTLY,INT,,,,,,,,OPERATIONAL,"Bluetooth,MICROCEL",,,
2498328.994000003207475,2401756.207496698945761,48327,,,3020,ORMOND ESP NR BYRNE,POS,,,,,,,,OPERATIONAL,,,,
2498677.998099999968,2401489.559196702204645,48328,,,3021,ORMOND ESP/ELWOOD BEACH CAR,INT,,,,,,,,OPERATIONAL,,,,
2499408.446999997831881,2411451.426296705380082,48329,,,3381,HODDLE/TRURO,INT,,,,,,,,OPERATIONAL,EVP,,,
2502065.189499995205551,2417867.026296708732843,48330,,,3262,ALBERT/MURRAY,INT,,,,,,,,OPERATIONAL,,,,
2501993.030599998310208,2417597.241696713492274,48331,,,3263,ALBERT/GOWER,INT,,,,,,,,OPERATIONAL,SRLC,,,
2501865.910999998450279,2416659.232196709141135,48332,,,3264,ALBERT/RAGLAN,INT,,,,,,,,OPERATIONAL,,,,
2501816.832599996589124,2416279.565096709877253,48333,,,3265,ALBERT/DUNDAS/STATION,INT,,,,,,,,OPERATIONAL,,,,
2501846.870099999476,2415429.193496712483466,48334,,,3266,STATION NR CLARENDON,POS,,,,,,,,OPERATIONAL,,,,
2501796.214500002097338,2415053.076396708376706,48335,,,3267,DAREBIN/STATION,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2501704.443999996874481,2414362.212796710431576,48336,,,3268,SEPARATION/STATION,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2501621.158200001344085,2413738.268996707163751,48337,,,3269,STATION NR DUNCAN,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2501894.176200001034886,2415780.116996705532074,48338,,,3271,STATION NR MANSFIELD,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2509335.983499994036,2400449.800596699118614,48339,,,3280,FERNTREE GULLY/HUNTINGDALE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2504057.686099997721612,2401535.185596701689065,48340,,,3290,GRANGE/NEERIM,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2503940.479799998924136,2401266.754796699620783,48341,,,3291,GLENHUNTLY/GRANGE/WATSON,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,TRAM PRI",,,
2503909.886200004257262,2402433.2804966988042,48342,,,3292,NORMANBY/QUEENS,INT,,,,,,,,OPERATIONAL,,,,
2498738.3063,2412242.462996707297862,48343,,,3300,QUEENS/SMITH,INT,,,,,,,,OPERATIONAL,"ASB WARN,PTTL,TRAM PRI",,,
2499031.406599998474121,2412396.106896704062819,48344,,,3301,QUEENS/WELLINGTON/DELBRIDGE,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2499195.839900002349168,2412482.24949670676142,48345,,,3302,QUEENS/GOLD/MICHAEL,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2499300.296499998774379,2412541.525396710261703,48346,,,3303,QUEENS/HEIDELBERG,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2499930.150899999309,2412790.82889670599252,48347,,,3304,HEIDELBERG/FENWICK,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2500848.250799997709692,2412989.562096710316837,48348,,,3305,HEIDELBERG/YARRA BEND/JEFFREY,INT,,,,,,,,OPERATIONAL,,,,
