OBJECTID,SRNS1,DECLARED,ROADNAME,LOCALNAME,ALTNAME,ALT2NAME,RMACLASS,Shape__Length,GlobalID
25378,N,PYRENEES HIGHWAY,PYRENEES HIGHWAY,UNNAMED  ,   ,   ,AH,563.779446370635,dc9bd22b-dc28-416a-b6e0-77964b933577
25379,N,PYRENEES HIGHWAY,PYRENEES HIGHWAY,UNNAMED  ,   ,   ,AH,651.736156086636,58b428ce-142c-4cef-984f-b63831045bbb
25380,N,PYRENEES HIGHWAY,PYRENEES HIGHWAY,UNNAMED  ,   ,   ,AH,1085.4926777004,4a9cdad2-7d6b-4ba7-a397-bc08906df972
25381,C351,ECHUCA-KYABRAM ROAD,ECHUCA-KYABRAM ROAD,CORNELIA CREEK ROAD,   ,   ,AO,356.12753856537,82d200de-516c-42de-af3a-aa71e88cbb8a
25382,C351,ECHUCA-KYABRAM ROAD,ECHUCA-KYABRAM ROAD,CORNELIA CREEK ROAD,   ,   ,AO,498.6737630438,aecfa71a-c9b5-486f-9bed-ea9e00535c0c
25383,C351,ECHUCA-KYABRAM ROAD,ECHUCA-KYABRAM ROAD,CORNELIA CREEK ROAD,   ,   ,AO,320.993253408571,e0c2e197-5d0d-4a1a-b112-712080993eab
25384,C185,MACARTHUR-PENSHURST ROAD,MACARTHUR-PENSHURST ROAD,BELL STREET,MACARTHUR-PENSHURST ROAD,PENSHURST-MACARTHUR ROAD,AO,265.715615262541,26bd627f-bc99-4650-b171-80b284247872
25385,N,OLD WESTERN HIGHWAY,OLD WESTERN HIGHWAY,DUNSTAN COURT,   ,   ,AH,1211.80241331469,61e62033-ba43-4acb-8b1b-86f75c802569
25386,M2,WESTERN LINK TOLLWAY  ,WESTERN LINK TOLLWAY  ,CITYLINK IN-WEST GATE OUT RAMP,   ,   ,FW,869.683780189749,381634d4-88da-4962-9f22-2c1841e39c93
25387,C317,TYLDEN-WOODEND ROAD,TYLDEN-WOODEND ROAD,FOREST STREET,   ,   ,AO,1614.27587123582,6879169f-8512-47f3-9e36-70292bbef5f8
25388,M1,MONASH FREEWAY,MONASH FREEWAY,WELLINGTON-MONASH IN RAMP,   ,   ,FW,1029.38013906575,e27f6bc2-3e25-4f7f-87fc-d7bcb9cf299b
25389,N,POINT COOK ROAD,POINT COOK ROAD,STANTON COURT,   ,   ,AO,119.842178111609,7f595741-6cb8-471a-9992-63921d911373
25390,A1,PRINCES HIGHWAY WEST,PRINCES HIGHWAY WEST,MANIFOLD STREET,PRINCES HIGHWAY,   ,AH,3576.11359129888,a0c35fe9-c80c-4c28-abdc-cc9d231c58b7
25391,N,WARBURTON HIGHWAY,WARBURTON HIGHWAY,MATHERS AVENUE,   ,   ,AH,415.458688514996,2491645e-01ab-4a06-99fb-f213d8460305
25392,N,ROSEBUD-FLINDERS ROAD,ROSEBUD-FLINDERS ROAD,PATTERSON ROAD,   ,   ,AO,360.057928748017,12cdcd73-fc34-4046-b376-243779fbb18b
25393,N,CAMPBELLFIELD-GREENSBOROUGH ROAD,CAMPBELLFIELD-GREENSBOROUGH ROAD,WOOD STREET,CAMPBELLFIELD-GREENSBOROUGH ROAD,GREENSBOROUGH-CAMPBELLFIELD ROAD,AO,474.828784717809,e2073116-ddaa-4732-8acd-cccd26378f6c
25394,N,FERRARS STREET,FERRARS STREET,FERRARS STREET,   ,   ,AO,1311.13829429097,03b9390e-e45b-4b1d-94c4-ae6d82cc443c
25395,M8,WESTERN FREEWAY,WESTERN FREEWAY,HOPKINS-WESTERN IN RAMP,   ,   ,FW,126.736968105983,fcc56524-8563-4335-a3cf-7797e99b9741
25396,M8,WESTERN FREEWAY,WESTERN FREEWAY,HOPKINS-WESTERN IN RAMP,   ,   ,FW,615.786237267909,b5222843-a831-468d-8e33-5f7813c66ac4
25397,M8,WESTERN FREEWAY,WESTERN FREEWAY,HOPKINS-WESTERN IN RAMP,   ,   ,FW,298.033312580119,f843387b-5082-459f-a431-2146b17b124a
25398,M80,WESTERN RING ROAD,WESTERN RING ROAD,WESTERN RING IN-TULLAMARINE IN RAMP,   ,   ,FW,760.993915112989,13342670-9478-40f6-b832-9df2e368a169
25399,N,ALBION ROAD BRIDGE  ,ALBION ROAD BRIDGE  ,ALBION STREET,   ,   ,AO,187.317229376585,a0e26824-60de-4532-9d45-0f93299d4402
25400,C152,BIRREGURRA-DEANS MARSH ROAD,BIRREGURRA-DEANS MARSH ROAD,UNNAMED  ,   ,   ,AO,277.358786137133,42ca0d25-f036-4b70-ba0b-10e3259d9b24
25401,C227,HOPETOUN-RAINBOW ROAD,HOPETOUN-RAINBOW ROAD,HOPETOUN-RAINBOW ROAD,HOPETOUN ROAD,RAINBOW-HOPETOUN ROAD,AO,43869.7867725501,538ecd46-7210-4666-b032-1d72a4b1a648
25402,N,PETERBOROUGH ROAD,PETERBOROUGH ROAD,PETERBOROUGH ROAD,   ,   ,AO,1493.56871155964,911a2a36-9c98-4f69-86e6-68351b469eeb
25403,M8,WESTERN FREEWAY,WESTERN FREEWAY,BALLAN-DAYLESFORD-WESTERN IN RAMP,   ,   ,FW,424.548415071266,89ed8132-58df-4953-a245-09df93082636
25404,M8,WESTERN FREEWAY,WESTERN FREEWAY,WESTERN IN-BACCHUS MARSH-GISBORNE RAMP,   ,   ,FW,397.864470231001,fe072f3d-457b-4ea4-9af6-ef9008d8d24b
25405,C444,WILSONS PROMONTORY ROAD,WILSONS PROMONTORY ROAD,WILSONS PROMONTORY ROAD,   ,   ,AO,28889.7068795412,49ef45a3-fae9-41ec-9088-0239f992741c
25406,M8,WESTERN FREEWAY,WESTERN FREEWAY,COBURNS-WESTERN IN RAMP,   ,   ,FW,577.633817712695,494b717b-cf83-433a-8986-3f687ce48664
25407,C743,MELBOURNE-LANCEFIELD ROAD,MELBOURNE-LANCEFIELD ROAD,WILDWOOD ROAD,   ,   ,AO,26.1055025100928,69b6fc1f-ca1f-4022-8fd3-08e8a792edde
25408,C261,BORUNG HIGHWAY,BORUNG HIGHWAY,CORACK ROAD,   ,   ,AO,866.549657384886,225bd3bc-1d0e-4362-9bbd-fab01c967c34
25409,C246,HOPETOUN-SEA LAKE ROAD,HOPETOUN-SEA LAKE ROAD,BIRCHIP-SEA LAKE ROAD,   ,   ,AO,467.704659244678,85d6a7fd-e4d6-4086-8195-4a1dcd8e552f
25410,C456,BOOLARRA-CHURCHILL ROAD,BOOLARRA-CHURCHILL ROAD,BOOLARRA-CHURCHILL ROAD,   ,   ,AO,105.924880149027,d71fa1f2-1d1f-49f0-989a-57e9219ffb0e
25411,C348,GIRGARRE-RUSHWORTH ROAD,GIRGARRE-RUSHWORTH ROAD,STANHOPE ROAD,   ,   ,AO,1170.40755203831,1fb336b3-c90f-48c1-9855-e5bd2709b436
25412,M1,PRINCES FREEWAY WEST,PRINCES FREEWAY WEST,PRINCES OUT-PALMERS RAMP,   ,   ,FW,668.320758290114,10aafd02-2d6a-43c3-a45b-9e9a6f89a8f3
25413,N,PRINCES HIGHWAY EAST,PRINCES HIGHWAY EAST,CITYLINK OUT-KINGS RAMP,   ,   ,AH,23.4717307407843,4fc51990-704f-493f-ac66-9b1a542130bc
25414,C701,OLD GEELONG ROAD,OLD GEELONG ROAD,FITZGERALD ROAD,   ,   ,AO,192.215855131742,ee20da10-1bc4-40b3-ba75-b01259bf1c5e
25415,C701,OLD GEELONG ROAD,OLD GEELONG ROAD,FITZGERALD ROAD,   ,   ,AO,239.090222820842,579aa2dd-66e0-4b5e-89e5-26faac8f29c2
25416,C421,KOO-WEE-RUP-LONGWARRY ROAD,KOO-WEE-RUP-LONGWARRY ROAD,KOO WEE RUP-LONGWARRY ROAD,   ,   ,AO,29620.0610682948,5e70f6ab-6125-40de-b414-482b29593370
25417,C421,KOO-WEE-RUP-LONGWARRY ROAD,KOO-WEE-RUP-LONGWARRY ROAD,KOO WEE RUP-LONGWARRY ROAD,   ,   ,AO,1143.68976531976,8dfa23ea-8fa3-4742-9b60-6e1fe84d0628
25418,A8,WESTERN HIGHWAY,WESTERN HIGHWAY,NEILL STREET,   ,   ,AH,1654.14277790991,fd35516c-aeb0-4809-8c9d-036993921176
25419,C262,KERANG-QUAMBATOOK ROAD,KERANG-QUAMBATOOK ROAD,KERANG-QUAMBATOOK ROAD,   ,   ,AO,131.41933567874,25d4fa98-ef09-4b2d-b8ad-646f071468ab
25420,C262,KERANG-QUAMBATOOK ROAD,KERANG-QUAMBATOOK ROAD,KERANG-QUAMBATOOK ROAD,   ,   ,AO,289.143043075171,fd842710-79db-4cc1-b312-6660d9572fa9
25421,C262,KERANG-QUAMBATOOK ROAD,KERANG-QUAMBATOOK ROAD,KERANG-QUAMBATOOK ROAD,   ,   ,AO,37602.6508856137,5986eb12-f9c9-4b8b-8c5b-6b79a5dde338
25422,M1,MONASH FREEWAY,MONASH FREEWAY,BELGRAVE-HALLAM-MONASH IN RAMP,   ,   ,FW,522.244370598257,e8c32977-d508-4369-87b0-469029c2521e
25423,C178,PENSHURST-WARRNAMBOOL ROAD,PENSHURST-WARRNAMBOOL ROAD,DAWSON STREET,   ,   ,AO,237.592717523767,a35e3e3e-3d7e-4bc4-9a1c-9bc6885cdd01
25424,C178,PENSHURST-WARRNAMBOOL ROAD,PENSHURST-WARRNAMBOOL ROAD,DAWSON STREET,   ,   ,AO,239.238046873877,4028d364-1e88-4775-950d-e2130f7e85c6
25425,C178,PENSHURST-WARRNAMBOOL ROAD,PENSHURST-WARRNAMBOOL ROAD,DAWSON STREET,PENSHURST-WARRNAMBOOL ROAD,WARRNAMBOOL-PENSHURST ROAD,AO,1143.00524922713,1b0727a9-25aa-4dde-9886-b90378d510a6
25426,C178,PENSHURST-WARRNAMBOOL ROAD,PENSHURST-WARRNAMBOOL ROAD,DAWSON STREET,PENSHURST-WARRNAMBOOL ROAD,WARRNAMBOOL-PENSHURST ROAD,AO,513.797914353165,897107f2-38cf-4d89-9a1e-c6dd6d2af013
25427,C282,BRIDGEWATER-MALDON ROAD,BRIDGEWATER-MALDON ROAD,HIGH STREET,   ,   ,AO,2051.55322651445,8572c6a9-6e0b-40e9-8389-07f643c886e7
25428,C361,KATAMATITE-NATHALIA ROAD,KATAMATITE-NATHALIA ROAD,KATAMATITE-NATHALIA ROAD,   ,   ,AO,24662.8291650548,63a08802-4e4a-4e48-a239-243b36470fc8
25429,C361,KATAMATITE-NATHALIA ROAD,KATAMATITE-NATHALIA ROAD,KATAMATITE-NATHALIA ROAD,   ,   ,AO,21486.4144609487,09f01608-02ee-4b08-8dbc-650120f4671f
25430,A1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES HIGHWAY,   ,   ,FW,6002.57436586211,8df5c3cf-bff2-453d-aac7-24e1dcfb9b12
25431,N,THOMPSON ROAD,THOMPSON ROAD,THOMPSON ROAD,   ,   ,AO,49.0245084652577,75d05f42-41f8-4e20-8f15-5a9a059732a0
25432,N,THOMPSON ROAD,THOMPSON ROAD,THOMPSON ROAD,   ,   ,AO,1146.29150019605,bda35a5f-a00f-47fd-874e-e9dc3e5d8a09
25433,N,THOMPSON ROAD,THOMPSON ROAD,THOMPSON ROAD,   ,   ,AO,19.4165315070458,b97e2e8b-f963-42a1-978a-71f916f77a3a
25434,N,THOMPSON ROAD,THOMPSON ROAD,THOMPSON ROAD,   ,   ,AO,83.1899008564571,f4e8923a-e9ec-4cf6-ab85-a0b539cb8e74
25435,N,THOMPSON ROAD,THOMPSON ROAD,THOMPSON ROAD,   ,   ,AO,17.3215139473616,4123404c-6e7a-4267-92a8-44a17fc51f43
25436,N,THOMPSON ROAD,THOMPSON ROAD,THOMPSON ROAD,   ,   ,AO,3716.32706968606,f0a4bd66-0371-4430-ae98-fe6a82783792
25437,N,THOMPSON ROAD,THOMPSON ROAD,THOMPSON ROAD,   ,   ,AO,3653.91927117823,8e771f95-50df-4dbe-8eb9-1f98144386b5
25438,N,MAIDSTONE STREET,MAIDSTONE STREET,MAIDSTONE STREET,KOROROIT CREEK ROAD,   ,AO,3075.91646296652,77c48ed2-4bed-4164-baa5-21824998c540
25439,M80,WESTERN RING ROAD,WESTERN RING ROAD,WESTERN RING IN-BOUNDARY RAMP,   ,   ,FW,495.640768310342,9c2222a4-49fa-4222-ab37-cb9f2ede4cfe
25440,N,CALDER FREEWAY,CALDER FREEWAY,CALDER FREEWAY,   ,   ,FW,31.558420575374,a49bb442-28a2-424f-87d3-c0459c4b1857
25441,C124,BELMONT-NEWCOMB ROAD,BELMONT-NEWCOMB ROAD,BOUNDARY ROAD,PORTARLINGTON ROAD,DRYSDALE ROAD,AO,2647.53246933905,1bf0d099-d3f5-4982-89a0-d1566acd7e29
25442,M11,MORNINGTON PENINSULA FREEWAY,MORNINGTON PENINSULA FREEWAY,PENINSULA LINK OUT-SKYE RAMP,   ,   ,FW,477.398962367356,5daa3ca4-d061-435b-9038-6e82afb4881c
25443,C382,BROADFORD-FLOWERDALE ROAD,BROADFORD-FLOWERDALE ROAD,FORBES STREET,   ,   ,AO,95.8681427277253,a0dd8b43-dc0c-4f5c-bb29-2ee617ac53e6
25444,C505,DONNA BUANG ROAD,DONNA BUANG ROAD,MT DONNA BUANG SUMMIT ROAD,   ,   ,AO,133.641688265638,ecf87b04-7d2f-4d5d-b9cf-7adffbc065f8
25445,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,56.5299897833447,b15cad2f-cc99-42ac-8b62-490edf06892e
25446,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,91.8719342332953,4ff46e00-2dde-45bf-992e-310f0b06f231
25447,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,34.9666164948448,da791be9-3afb-4f40-84b5-9a05463f65e0
25448,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,22.472696057854,a5340646-30bf-403a-9727-a843806c6ff6
25449,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,608.23821652627,63ed9bae-80b6-4377-813e-80fdafa0ba95
25450,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,26.0323208614156,7814a477-84f6-4d67-880c-4e10c495e1c0
25451,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,81.8648659039955,d02aee1f-586f-417e-845f-14b3e3054dba
25452,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,42.4752321668789,bac68ff6-43b4-4106-bd79-f062500e4b9b
25453,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,314.269667836928,a382db96-ddc5-4028-acf2-30fd57be9fd4
25454,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,42.0396585346782,3cfc4047-babe-420e-9deb-7ab7e13fd8c3
25455,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,10095.6266218306,2fba7421-93d6-48bd-ae74-42f15244c3a8
25456,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,70.3595561953358,e4eb991d-2d95-49df-a111-e69d52f04b28
25457,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,116.178030299452,5a84f1c1-61c0-49e7-8c77-e323644d7570
25458,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,37.1054268180583,9f9ffa19-a61c-4f5a-bd02-87adca8abbc3
25459,C422,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO-WEE-RUP ROAD,KOO WEE RUP ROAD,   ,   ,AO,84.0773793539321,8b37b86a-5779-4d2d-b56e-f47f11a66430
25460,N,WELLS ROAD,WELLS ROAD,THAMES PROMENADE,   ,   ,AO,36.0431236647041,9549a35d-335c-47d4-ae0c-70eac24db174
25461,N,WELLS ROAD,WELLS ROAD,THAMES PROMENADE,   ,   ,AO,38.494728672413,1d176a0b-5401-44bd-8d96-e2a06d570c20
25462,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES IN-CARDINIA RAMP,   ,   ,FW,629.178631287321,ecb9b765-9610-4c7e-9d0a-f3dd771ebc78
25463,M1,PRINCES FREEWAY WEST,PRINCES FREEWAY WEST,BALLARAT-GEELONG RING IN RAMP,   ,   ,FW,472.669142051762,af6e9052-6e92-4b66-acb8-7b0429a41dfb
25464,N,MURRAY VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,ANZAC PARADE,   ,   ,AH,132.790157409539,831b9ee5-1f2b-441d-9d22-1359443ad875
25465,N,MURRAY VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,ANZAC PARADE,   ,   ,AH,13.0006154069005,9698f6dc-c7c4-49dc-ba7c-f703bd02466a
25466,N,MURRAY VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,ANZAC PARADE,MURRAY VALLEY HIGHWAY,   ,AH,14.2340914762124,d506a76f-8df6-4604-9183-727001e428d3
25467,N,MURRAY VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,ANZAC PARADE,   ,   ,AH,80.8543986079163,97ffed30-5db3-474b-a39e-3cb6b4d2697b
25468,N,MURRAY VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,ANZAC PARADE,   ,   ,AH,29.5321896992016,0572158a-44ad-4783-afa6-dee699b8fcc7
25469,B260,LODDON VALLEY HIGHWAY,LODDON VALLEY HIGHWAY,PEPPERCORN WAY,   ,   ,AH,1586.62941452935,43cb0bfb-216a-44f5-9e18-225b9cd05368
25470,M80,DALTON ROAD,DALTON ROAD,METROPOLITAN RING IN-DALTON RAMP,DALTON ROAD,   ,AO,23.1386811418238,dc249ab6-5fdb-4a9c-ab2f-81305ef6ddb2
25471,M11,MORNINGTON PENINSULA FREEWAY,MORNINGTON PENINSULA FREEWAY,PENINSULA LINK OUT-MORNINGTON-TYABB RAMP,   ,   ,FW,644.207889662028,57f51c48-3584-47eb-852d-918bf2abd579
25472,M3,EASTLINK  ,EASTLINK  ,THOMPSON-EASTLINK OUT RAMP,   ,   ,FW,472.56391897129,97f64b8a-a9f7-490f-a59c-2f791ef6a4ea
25473,C608,BUCHAN ROAD,BUCHAN ROAD,MAIN ROAD,   ,   ,AO,1043.59474529598,3194ef35-e121-4e33-be40-3600968c486f
25474,N,NEPEAN HIGHWAY,NEPEAN HIGHWAY,PENINSULA PLACE,   ,   ,AH,101.601153972892,d7837152-5cda-4145-891e-747714f47f1f
25475,M1,MONASH FREEWAY,MONASH FREEWAY,TINKS-MONASH IN RAMP,   ,   ,FW,492.00178019173,0ecc44de-d628-4eb5-aa02-8aecd2b950a5
25476,C101,BEACONSFIELD-NAR NAR GOON ROAD,BEACONSFIELD-NAR NAR GOON ROAD,DORE ROAD,   ,   ,AO,39.9628995788371,ef6737e9-ad4e-475e-aedd-513e313c3852
25477,C437,KORUMBURRA-WONTHAGGI ROAD,KORUMBURRA-WONTHAGGI ROAD,RADOVICK STREET,   ,   ,AO,789.800407732892,077c13a5-3d7c-4843-8d6f-b31a7dd72860
25478,C726,HEALESVILLE-YARRA GLEN ROAD,HEALESVILLE-YARRA GLEN ROAD,HEALESVILLE-KINGLAKE ROAD,   ,   ,AO,63.2025196713213,d991b776-a222-406b-a14e-42c9bddcf0f0
25479,N,HENTY HIGHWAY,HENTY HIGHWAY,UNNAMED  ,   ,   ,AH,332.52165555266,eb6b6c68-d947-4b46-b940-31343edb528a
25480,M31,HUME FREEWAY,HUME FREEWAY,MELROSE-HUME OUT RAMP,   ,   ,FW,397.29457176713,9c856193-f60a-4b83-987a-22af03b44612
25481,C493,MAFFRA-BRIAGOLONG ROAD,MAFFRA-BRIAGOLONG ROAD,POWERSCOURT STREET,BRIAGOLONG-MAFFRA ROAD,MAFFRA-BRIAGOLONG ROAD,AO,2443.19631945682,4e0867d1-4aec-4b8c-a6eb-d58b0065a8a6
25482,C457,BOOLARRA SOUTH-MIRBOO NORTH ROAD,BOOLARRA SOUTH-MIRBOO NORTH ROAD,INGLIS AVENUE,   ,   ,AO,28.0565304514711,fa73bf6f-5aca-451b-8099-8c3b309d51e4
25483,C793,KYNETON MAIN ROAD,KYNETON MAIN ROAD,PIPER STREET,KYNETON MAIN ROAD,OLD CALDER HIGHWAY,AO,1044.9371479823,58960543-d5ed-4119-b594-c5b03534a6c6
25484,M79,CALDER FREEWAY,CALDER FREEWAY,STATION-CALDER IN RAMP,   ,   ,FW,501.300969955051,8255ece8-8c04-45b9-9bef-a65740cdf8d9
25485,N,HAMILTON HIGHWAY,HAMILTON HIGHWAY,DUNLOP STREET,HAMILTON HIGHWAY,   ,AH,1135.51827683947,0ac37210-5c7e-406e-9e1d-237e76b38f45
25486,N,HAMILTON HIGHWAY,HAMILTON HIGHWAY,DUNLOP STREET,HAMILTON HIGHWAY,   ,AH,900.003208122086,8595027f-b3fb-43fd-89f4-f964b85d1d0f
25487,C704,BACCHUS MARSH-GISBORNE ROAD,BACCHUS MARSH-GISBORNE ROAD,ROBERTSON STREET,   ,   ,AO,1303.3043740221,ef5a41d0-8b25-4003-a28e-41a1c49d75d2
25488,A440,SOUTH GIPPSLAND HIGHWAY,SOUTH GIPPSLAND HIGHWAY,LONG STREET,   ,   ,AH,504.245790670758,46f38cd2-de06-43dd-9a80-56d1faceb4e8
25489,C443,INVERLOCH-VENUS BAY ROAD,INVERLOCH-VENUS BAY ROAD,RIVER DRIVE,   ,   ,AO,1290.52113433809,d7087b93-de5a-44db-86bf-23aaac903bed
25490,N,NORMANBY ROAD,NORMANBY ROAD,NORMANBY ROAD,   ,   ,AO,14.2102053682651,11f379d2-a314-48a9-82c7-7ba5998a567b
25491,N,NORMANBY ROAD,NORMANBY ROAD,NORMANBY ROAD,   ,   ,AO,31.4338704143564,99bc99ab-3bb2-4e09-9597-e49682cf96ea
25492,N,NORMANBY ROAD,NORMANBY ROAD,NORMANBY ROAD,   ,   ,AO,159.433747306863,1cfa79cd-78b2-478e-b55a-56621f928168
25493,N,NORMANBY ROAD,NORMANBY ROAD,NORMANBY ROAD,   ,   ,AO,194.311134249851,b43fafbd-d44d-4b40-9680-1a93d87d89f0
25494,N,NORMANBY ROAD,NORMANBY ROAD,NORMANBY ROAD,   ,   ,AO,606.564305608455,c2f48442-f451-4210-bb0c-1bb21ef4b442
25495,N,NORMANBY ROAD,NORMANBY ROAD,NORMANBY ROAD,   ,   ,AO,13.9820557890322,3cd911b9-6002-4434-be33-515e64e56a2e
25496,N,NORMANBY ROAD,NORMANBY ROAD,NORMANBY ROAD,   ,   ,AO,165.571639458087,fba33e45-8c18-439b-a186-5b0fd824ec0e
25497,N,NORMANBY ROAD,NORMANBY ROAD,NORMANBY ROAD,   ,   ,AO,20.8880714388521,0ec27268-bcec-443e-98f3-2334e30896e4
25498,N,NORMANBY ROAD,NORMANBY ROAD,NORMANBY ROAD,   ,   ,AO,406.043021837633,2447ec8d-1008-4f07-8916-510ef6c4237f
25499,N,NORMANBY ROAD,NORMANBY ROAD,NORMANBY ROAD,   ,   ,AO,126.953427181216,68897f46-6934-4043-95f1-780970fe1dfb
25500,N,NORMANBY ROAD,NORMANBY ROAD,NORMANBY ROAD,   ,   ,AO,400.078466849685,08f8e90b-5c7e-4663-95c9-163f3fa23558
25501,C125,DRYSDALE-ST LEONARDS ROAD,DRYSDALE-ST LEONARDS ROAD,MURRADOC ROAD,DRYSDALE-ST LEONARDS ROAD,ST LEONARDS-DRYSDALE ROAD,AO,13434.5852487989,526fab22-96b3-4f8b-86fd-89420ce84fd1
25502,C705,GISBORNE-MELTON ROAD,GISBORNE-MELTON ROAD,STRAWBERRY ROAD,   ,   ,AO,36.1193025135558,9a4ee024-74c5-4845-a2c7-d36f19fa524c
25503,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,591.781890455986,e216083f-04e6-4da8-b8ab-847e83893c10
25504,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,465.345256047275,678f36e3-918d-4460-a49a-78c437e42966
25505,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,968.077237226397,fe411bb6-fe30-46e1-bd11-babb59cc9eb5
25506,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,922.916613783182,b1129278-733c-4c55-a724-fec8fe7c8f1f
25507,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,405.499155960833,8baa5322-d642-42df-9b84-a5d5a00a770c
25508,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,133.081796676482,d817126a-05d0-45e9-9551-670faf36e34d
25509,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,91.0212335178056,77836360-62fe-45d8-8725-c3a363090c39
25510,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,73.5535360586846,dd3f9071-7c96-4045-80da-d703ede17c86
25511,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,3125.87270558283,78af99d1-326e-4a42-999a-ae6bd9ca91ce
25512,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,429.46474089027,0e71c817-57da-494b-91b1-c6673d1f8d44
25513,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,354.247997037912,7b3f41de-11f4-4bce-bfe6-3530ce0cd5b0
25514,N,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,LOWER DANDENONG ROAD,   ,   ,AH,143.64586799771,8cd8a9bf-bf4f-4845-a6ea-cc20d929b031
